#{"t_start": 1749140493.2645142, "env_id": "None"}
r,l,t,terminated,truncated,episode_count
-289.01048,205,242.866478,True,False,727
-305.43452,124,243.870706,True,False,728
-292.155268,259,244.05914,True,False,729
-70.890788,350,244.310931,True,False,730
182.18204,491,244.664819,True,False,731
-345.459209,114,244.747126,True,False,732
-296.273639,87,244.810434,True,False,733
-364.936713,183,244.966563,True,False,734
-313.178068,243,245.139337,True,False,735
-429.851833,235,245.304466,True,False,736
-404.357725,231,246.416117,True,False,737
-303.455491,116,246.495748,True,False,738
-219.708746,344,246.736066,True,False,739
-217.824575,331,246.965793,True,False,740
-344.399886,214,247.117767,True,False,741
-102.578536,333,247.353768,True,False,742
-379.017791,127,247.443983,True,False,743
-356.77654,222,247.600074,True,False,744
-572.463501,269,248.694127,True,False,745
-266.214386,285,248.896398,True,False,746
11.441628,393,249.176572,True,False,747
-216.618025,346,249.440945,True,False,748
-250.000666,282,249.64227,True,False,749
-366.066354,231,249.805742,True,False,750
-309.646274,209,249.952384,True,False,751
-417.542168,164,250.072475,True,False,752
-402.663012,379,251.243389,True,False,753
-394.971769,350,251.503894,True,False,754
-30.033084,424,251.804668,True,False,755
-279.796836,131,251.899225,True,False,756
-239.084701,339,252.144263,True,False,757
-301.670473,255,252.346046,True,False,758
-87.008244,360,253.540326,True,False,759
-307.55727,205,253.68902,True,False,760
-389.045703,194,253.827492,True,False,761
-359.053637,257,254.017449,True,False,762
-268.999042,110,254.098308,True,False,763
-118.380232,377,254.37029,True,False,764
31.923597,409,254.666048,True,False,765
-195.470551,331,254.905048,True,False,766
-375.599074,145,255.927303,True,False,767
-415.561307,227,256.090115,True,False,768
-378.820602,222,256.250798,True,False,769
-37.647217,346,256.50079,True,False,770
-213.112285,295,256.715499,True,False,771
-192.716084,267,256.909116,True,False,772
-681.883611,297,257.125236,True,False,773
-182.95161,328,258.27051,True,False,774
-318.575509,237,258.448238,True,False,775
-96.272415,358,258.698239,True,False,776
12.669594,393,258.983072,True,False,777
-275.479609,237,259.156106,True,False,778
-380.93228,144,259.259825,True,False,779
-254.364992,95,259.329196,True,False,780
60.030075,379,259.602436,True,False,781
-284.223294,106,259.678958,True,False,782
-57.466757,406,260.891213,True,False,783
-280.764115,118,260.97754,True,False,784
-130.917023,291,261.192106,True,False,785
-310.738923,213,261.38638,True,False,786
-282.709698,233,261.553168,True,False,787
49.329481,414,261.846801,True,False,788
-302.861804,223,262.005624,True,False,789
-168.912132,334,263.176021,True,False,790
-384.554452,197,263.318022,True,False,791
-283.41211,237,263.490432,True,False,792
-231.560012,275,263.689068,True,False,793
-243.782267,268,263.882721,True,False,794
-357.56846,157,264.003102,True,False,795
-124.4483,336,264.248362,True,False,796
-150.321899,337,264.50102,True,False,797
-334.555833,198,265.620608,True,False,798
-279.160479,97,265.690552,True,False,799
-293.44427,246,266.586712,True,False,800
-133.400133,346,266.861583,True,False,801
-332.886785,92,266.926118,True,False,802
-45.157581,376,267.193319,True,False,803
-340.404704,117,267.275457,True,False,804
-351.701214,127,267.372036,True,False,805
-559.467679,350,267.621552,True,False,806
-338.499322,200,268.656521,True,False,807
-280.757449,227,268.823996,True,False,808
-281.654297,111,268.905768,True,False,809
-43.676858,388,269.187347,True,False,810
-114.019266,345,269.436243,True,False,811
-345.354716,270,269.624224,True,False,812
-366.637774,218,269.778565,True,False,813
-233.409611,308,270.004875,True,False,814
16.057519,429,271.244812,True,False,815
-287.768276,308,271.466519,True,False,816
-273.306154,280,271.668895,True,False,817
-481.692114,436,271.979904,True,False,818
-136.083952,400,272.267799,True,False,819
-297.328497,162,272.382297,True,False,820
-286.439613,200,272.523679,True,False,821
54.692287,435,273.779847,True,False,822
-144.428462,368,274.0511,True,False,823
-293.416929,239,274.218398,True,False,824
-196.646066,355,274.469175,True,False,825
-139.485619,333,274.708852,True,False,826
-306.673111,239,274.878181,True,False,827
-342.29756,148,275.895544,True,False,828
-453.643087,130,275.990528,True,False,829
-199.106948,316,276.220202,True,False,830
-299.151222,162,276.343429,True,False,831
-63.17195,376,276.609938,True,False,832
-357.03243,114,276.690053,True,False,833
-311.039929,255,276.871176,True,False,834
-305.677566,176,276.992168,True,False,835
-710.396284,413,277.280284,True,False,836
-106.201755,351,278.412014,True,False,837
-266.066638,252,278.593345,True,False,838
-49.485376,368,278.854942,True,False,839
-375.138216,144,278.960215,True,False,840
-174.630878,327,279.198244,True,False,841
-290.324975,178,279.324935,True,False,842
-159.819265,319,279.547668,True,False,843
113.901859,431,280.754519,True,False,844
-180.885003,298,280.966725,True,False,845
-309.897603,219,281.120746,True,False,846
-409.535605,157,281.230103,True,False,847
-195.401117,288,281.43049,True,False,848
-274.509026,231,281.591361,True,False,849
-190.782553,272,281.783419,True,False,850
-178.530081,327,282.909976,True,False,851
-568.330492,319,283.131517,True,False,852
-454.598144,200,283.27411,True,False,853
-311.097466,320,283.494978,True,False,854
-59.227264,348,283.734644,True,False,855
-325.536102,464,284.075916,True,False,856
-168.72398,338,284.314911,True,False,857
-296.336011,197,285.365068,True,False,858
-293.799607,181,285.49748,True,False,859
-242.724085,74,285.551705,True,False,860
-231.224998,288,285.754251,True,False,861
-240.362198,272,285.947274,True,False,862
-759.303323,577,286.357105,True,False,863
49.458944,407,286.64458,True,False,864
-217.053484,264,287.730351,True,False,865
-327.018214,155,287.842847,True,False,866
-163.20426,392,288.123979,True,False,867
-206.854167,334,288.367573,True,False,868
-728.657099,253,288.551145,True,False,869
-333.270094,235,288.735569,True,False,870
-160.419097,417,289.03363,True,False,871
-83.765033,413,290.228202,True,False,872
-302.114907,134,290.323323,True,False,873
9.88358,541,290.709421,True,False,874
-300.649955,138,290.818582,True,False,875
155.919623,494,291.205595,True,False,876
-513.499435,456,292.420304,True,False,877
-331.716698,286,292.624729,True,False,878
35.262747,394,292.903916,True,False,879
62.394402,413,293.199594,True,False,880
-219.51765,254,293.379294,True,False,881
-345.37978,111,293.458414,True,False,882
-417.639396,246,293.633039,True,False,883
-240.553331,272,293.826135,True,False,884
-210.696348,267,294.960096,True,False,885
93.029449,432,295.268106,True,False,886
-259.006307,301,295.483019,True,False,887
-251.005425,94,295.550261,True,False,888
-230.131755,233,295.714921,True,False,889
-446.675786,600,296.138625,True,False,890
-310.12324,88,296.198941,True,False,891
-206.848355,252,297.324097,True,False,892
-292.242929,329,297.559488,True,False,893
47.108813,543,297.944367,True,False,894
92.349193,436,298.282711,True,False,895
-343.31024,144,298.381241,True,False,896
-189.951987,240,298.545727,True,False,897
-129.794407,306,299.690921,True,False,898
-377.963354,121,299.776262,True,False,899
-222.002492,347,301.431561,True,False,900
-288.695445,132,301.574382,True,False,901
-315.890579,176,301.700608,True,False,902
-467.381286,194,301.83915,True,False,903
-306.430406,225,301.998783,True,False,904
-100.965834,380,302.267143,True,False,905
-48.0238,434,303.480998,True,False,906
-454.098331,371,303.751459,True,False,907
-46.916582,404,304.054357,True,False,908
-266.9725,241,304.22808,True,False,909
31.385155,397,304.506978,True,False,910
-80.601976,325,304.736559,True,False,911
2497.55608,976,306.339937,True,False,912
-334.229897,237,306.507193,True,False,913
-290.050443,180,306.631272,True,False,914
-394.999986,318,306.850874,True,False,915
-459.522224,188,306.984722,True,False,916
-440.852795,328,307.215285,True,False,917
-395.646672,231,308.281546,True,False,918
-359.574656,291,308.486846,True,False,919
-205.537429,411,308.777936,True,False,920
-252.790341,295,308.991554,True,False,921
-158.89081,414,309.285574,True,False,922
31.414218,491,310.542765,True,False,923
-405.473888,161,310.659967,True,False,924
-351.06545,450,310.977623,True,False,925
-223.6687,397,311.25367,True,False,926
-229.429515,309,311.465563,True,False,927
-249.949261,183,311.594397,True,False,928
-406.070071,357,311.842113,True,False,929
-481.842515,170,312.855981,True,False,930
-251.12467,311,313.070553,True,False,931
-254.831282,279,313.264665,True,False,932
-363.89809,208,313.409754,True,False,933
-345.972543,140,313.505364,True,False,934
-427.729034,155,313.611853,True,False,935
-392.80277,184,313.738817,True,False,936
-320.956361,112,313.817919,True,False,937
-563.151467,306,314.040988,True,False,938
-517.692444,165,314.158474,True,False,939
-90.537621,445,315.374927,True,False,940
-488.214521,203,315.5195,True,False,941
-401.611648,273,315.715255,True,False,942
-182.816746,416,316.020899,True,False,943
-257.241137,371,316.305937,True,False,944
-515.690476,404,316.590878,True,False,945
-575.849779,265,317.658871,True,False,946
474.260078,546,318.073435,True,False,947
-66.780977,393,318.361395,True,False,948
-197.460967,320,318.591824,True,False,949
-91.078197,467,318.923054,True,False,950
-577.9453,268,320.026501,True,False,951
-286.40117,309,320.252502,True,False,952
-308.948812,386,320.530903,True,False,953
-352.676973,365,320.794244,True,False,954
-313.652639,289,321.004001,True,False,955
-185.288262,303,321.222194,True,False,956
-131.815751,344,322.378128,True,False,957
12.730118,414,322.679582,True,False,958
18.392667,503,323.041466,True,False,959
-341.333443,98,323.112715,True,False,960
-27.735611,393,323.396576,True,False,961
-337.079183,280,323.597443,True,False,962
-367.615549,213,323.751906,True,False,963
-390.690116,229,324.830722,True,False,964
-160.297389,327,325.071774,True,False,965
-552.877871,208,325.224874,True,False,966
-653.618694,179,325.354345,True,False,967
-387.92812,292,325.566859,True,False,968
-237.67272,250,325.746003,True,False,969
-342.613328,129,325.839541,True,False,970
-601.878648,421,326.144267,True,False,971
-298.073725,257,327.230189,True,False,972
-336.193961,124,327.321274,True,False,973
-473.47181,220,327.478331,True,False,974
-323.845294,109,327.55335,True,False,975
-293.826295,113,327.631534,True,False,976
-154.875959,334,327.862219,True,False,977
-116.51633,367,328.116331,True,False,978
134.597355,459,328.434222,True,False,979
-156.788078,344,329.588845,True,False,980
-296.305287,258,329.776361,True,False,981
-349.675748,326,330.028044,True,False,982
-358.78463,101,330.099662,True,False,983
-71.765483,440,330.415903,True,False,984
-90.197079,355,330.658454,True,False,985
-314.440455,322,330.883946,True,False,986
-354.842044,273,331.977037,True,False,987
176.650095,506,332.352078,True,False,988
45.88575,510,332.735234,True,False,989
-182.042962,312,332.954576,True,False,990
-308.56876,150,333.061643,True,False,991
-315.378492,355,333.311292,True,False,992
-45.645607,395,334.588556,True,False,993
-669.555326,276,334.784123,True,False,994
149.545178,464,335.114299,True,False,995
-534.941188,245,335.286873,True,False,996
-656.873467,247,335.488526,True,False,997
-422.581161,220,335.672519,True,False,998
-76.963406,409,336.873328,True,False,999
-362.960986,120,337.284873,True,False,1000
-357.885865,251,337.491799,True,False,1001
-415.265112,339,337.733032,True,False,1002
-353.308931,317,337.957389,True,False,1003
-391.005845,248,338.132907,True,False,1004
-235.653827,448,338.448574,True,False,1005
-356.772478,212,339.516508,True,False,1006
-139.213324,319,339.759799,True,False,1007
-211.16257,294,339.975297,True,False,1008
-308.229677,206,340.123684,True,False,1009
-398.941877,257,340.308851,True,False,1010
-72.136077,370,340.573875,True,False,1011
-465.166163,170,340.696614,True,False,1012
-246.470145,270,340.889741,True,False,1013
-279.972137,275,342.008371,True,False,1014
-243.056,313,342.229801,True,False,1015
-600.115363,349,342.486564,True,False,1016
-379.60803,231,342.652464,True,False,1017
-262.122244,301,342.867517,True,False,1018
-261.849599,285,343.069849,True,False,1019
-382.877709,251,343.246908,True,False,1020
-367.554707,152,344.263823,True,False,1021
-182.934134,342,344.504375,True,False,1022
-304.257443,313,344.726794,True,False,1023
-345.808142,183,344.855662,True,False,1024
-318.862693,272,345.051705,True,False,1025
-347.054862,225,345.21101,True,False,1026
-275.816907,226,345.375674,True,False,1027
-854.007596,374,345.632756,True,False,1028
-444.278179,163,346.642706,True,False,1029
-283.272087,275,346.83701,True,False,1030
-434.717947,203,346.981642,True,False,1031
-285.680036,313,347.201725,True,False,1032
8.065754,536,347.58113,True,False,1033
-319.232777,245,347.753731,True,False,1034
-245.386805,287,347.95497,True,False,1035
-292.448447,247,349.035999,True,False,1036
-181.783917,362,349.293591,True,False,1037
-126.602244,419,349.589156,True,False,1038
-124.752305,407,349.877517,True,False,1039
-68.820737,408,350.198084,True,False,1040
-175.476272,331,351.352248,True,False,1041
-65.260558,474,351.703878,True,False,1042
-464.435333,231,351.868491,True,False,1043
-224.668909,307,352.088486,True,False,1044
-770.499965,326,352.324636,True,False,1045
-492.966241,239,352.496294,True,False,1046
-354.393513,225,352.65878,True,False,1047
-307.489714,277,353.788047,True,False,1048
-51.816451,374,354.065821,True,False,1049
-202.338208,349,354.312942,True,False,1050
-354.402989,157,354.429933,True,False,1051
-216.756405,294,354.639802,True,False,1052
-282.292101,263,354.824342,True,False,1053
-298.776797,241,354.996,True,False,1054
-369.89202,126,355.08839,True,False,1055
-160.912699,369,356.274278,True,False,1056
-226.554151,271,356.465193,True,False,1057
-469.728345,220,356.621349,True,False,1058
-490.882239,260,356.80559,True,False,1059
-127.950617,412,357.144196,True,False,1060
-204.360059,285,357.346308,True,False,1061
-466.980368,340,357.587019,True,False,1062
42.787834,419,358.771596,True,False,1063
-336.73401,109,358.849175,True,False,1064
-47.810707,388,359.139625,True,False,1065
-438.508432,264,359.327803,True,False,1066
-115.783146,352,359.574989,True,False,1067
-346.03163,169,359.694188,True,False,1068
-155.724534,366,359.952348,True,False,1069
-361.001677,134,360.95445,True,False,1070
-79.971262,389,361.256351,True,False,1071
-397.088953,165,361.376375,True,False,1072
-230.531583,267,361.594671,True,False,1073
-371.448613,118,361.679488,True,False,1074
-343.056865,195,361.820195,True,False,1075
-302.310307,301,362.03775,True,False,1076
-370.223789,222,362.197974,True,False,1077
-432.238329,184,362.331627,True,False,1078
-315.603866,264,363.44027,True,False,1079
-341.642417,104,363.514785,True,False,1080
-117.379095,364,363.774267,True,False,1081
-316.024709,199,363.918019,True,False,1082
-243.20785,325,364.155662,True,False,1083
-53.991336,381,364.431525,True,False,1084
-179.255787,304,364.649634,True,False,1085
-215.673027,298,365.796215,True,False,1086
-348.281502,170,365.9194,True,False,1087
-251.463425,291,366.148846,True,False,1088
-424.734692,207,366.291952,True,False,1089
-290.827133,349,366.539473,True,False,1090
-316.04649,219,366.693488,True,False,1091
-258.257195,304,366.903054,True,False,1092
-268.393406,254,367.07812,True,False,1093
-232.950847,333,368.231415,True,False,1094
-393.892381,132,368.325642,True,False,1095
-322.611074,225,368.484751,True,False,1096
-249.826745,347,368.728212,True,False,1097
-368.269359,235,368.895409,True,False,1098
-71.561425,392,369.175495,True,False,1099
-387.248571,212,369.962941,True,False,1100
-389.256782,162,370.102757,True,False,1101
-311.119141,302,371.230112,True,False,1102
-387.146187,264,371.418735,True,False,1103
-89.186118,389,371.691946,True,False,1104
-369.350283,113,371.773841,True,False,1105
-328.35579,215,371.928537,True,False,1106
-355.727623,139,372.027243,True,False,1107
-401.056076,210,372.178769,True,False,1108
-385.521536,188,372.315377,True,False,1109
-225.410454,298,372.543813,True,False,1110
-266.855611,312,373.665202,True,False,1111
-355.400021,139,373.787944,True,False,1112
-168.832921,315,374.029532,True,False,1113
-282.219738,277,374.247427,True,False,1114
-393.07489,236,374.418651,True,False,1115
-483.394402,145,374.522901,True,False,1116
-358.56038,161,374.639587,True,False,1117
-444.108295,98,374.711004,True,False,1118
-231.731418,311,374.93648,True,False,1119
-445.052022,175,375.124295,True,False,1120
16.166166,398,376.338701,True,False,1121
-447.011786,225,376.518598,True,False,1122
-307.434505,210,376.671589,True,False,1123
-112.148781,335,376.912015,True,False,1124
-395.974507,127,377.004176,True,False,1125
-149.415952,325,377.236176,True,False,1126
-510.940994,169,377.357907,True,False,1127
-193.448282,360,378.531478,True,False,1128
-131.855883,329,378.794535,True,False,1129
-163.582655,335,379.035124,True,False,1130
-261.177197,270,379.226907,True,False,1131
-255.775156,277,379.423087,True,False,1132
-189.313429,339,379.662103,True,False,1133
-345.990962,313,379.908459,True,False,1134
-357.48601,205,380.967951,True,False,1135
-150.301662,348,381.216247,True,False,1136
-388.469155,162,381.336348,True,False,1137
-343.318719,171,381.462311,True,False,1138
-195.412851,295,381.696635,True,False,1139
-151.431848,288,381.898209,True,False,1140
-10.599261,391,382.176281,True,False,1141
-313.038805,260,382.363188,True,False,1142
-308.536606,272,383.490402,True,False,1143
-235.339715,288,383.697703,True,False,1144
-203.852747,294,383.913422,True,False,1145
-190.108358,291,384.126562,True,False,1146
-226.426897,322,384.360675,True,False,1147
-254.768627,261,384.546669,True,False,1148
-282.477946,243,384.717897,True,False,1149
-330.004182,240,385.787565,True,False,1150
-378.441692,150,385.895542,True,False,1151
-332.420666,107,385.972821,True,False,1152
-143.507879,390,386.253712,True,False,1153
-151.687784,365,386.509961,True,False,1154
-327.243816,125,386.598168,True,False,1155
-381.239191,230,386.76353,True,False,1156
-360.974635,273,386.955195,True,False,1157
-385.168354,178,387.082342,True,False,1158
-246.173125,320,388.222457,True,False,1159
-423.671631,252,388.402057,True,False,1160
-328.347435,148,388.507556,True,False,1161
-403.319148,178,388.632317,True,False,1162
-27.591602,379,388.904445,True,False,1163
-323.117788,100,388.979741,True,False,1164
-352.28529,192,389.121202,True,False,1165
-210.252947,323,389.353389,True,False,1166
-372.255411,228,389.517182,True,False,1167
-270.890625,233,390.618074,True,False,1168
-155.042794,389,390.89628,True,False,1169
-384.751459,221,391.093519,True,False,1170
24.505864,483,391.440071,True,False,1171
-326.555932,276,391.637334,True,False,1172
-278.085283,257,391.821681,True,False,1173
-284.626264,307,392.966472,True,False,1174
-154.498402,358,393.222949,True,False,1175
-158.334903,313,393.452476,True,False,1176
-348.02633,266,393.639977,True,False,1177
295.40288,563,394.048211,True,False,1178
-421.26786,133,394.143579,True,False,1179
-311.924518,349,395.318365,True,False,1180
-288.226674,306,395.538919,True,False,1181
-376.894791,145,395.643582,True,False,1182
-331.501891,123,395.732467,True,False,1183
-260.557103,235,395.9027,True,False,1184
-375.011195,140,396.00452,True,False,1185
-465.111526,182,396.138305,True,False,1186
-463.885202,146,396.24184,True,False,1187
-365.84472,170,396.369661,True,False,1188
-388.140697,185,396.50021,True,False,1189
-399.309083,199,396.642915,True,False,1190
-345.591593,252,397.711935,True,False,1191
483.529761,647,398.17657,True,False,1192
-73.604097,367,398.442029,True,False,1193
-342.322328,234,398.610035,True,False,1194
-125.902877,327,398.84466,True,False,1195
-391.032917,129,398.939591,True,False,1196
-248.960608,301,400.091868,True,False,1197
-302.602925,262,400.279956,True,False,1198
-266.765874,351,400.533662,True,False,1199
-553.658073,374,402.198458,True,False,1200
-304.40733,235,402.389704,True,False,1201
-206.738327,353,402.6391,True,False,1202
-131.045758,329,402.871118,True,False,1203
-339.579365,342,404.07678,True,False,1204
-233.015936,356,404.332274,True,False,1205
-197.171993,359,404.586325,True,False,1206
-437.060774,594,405.009745,True,False,1207
-195.516012,339,405.246352,True,False,1208
-599.410523,189,406.325818,True,False,1209
-476.108827,330,406.561898,True,False,1210
444.265184,564,406.960016,True,False,1211
-117.387419,410,407.260643,True,False,1212
-20.346488,423,407.58548,True,False,1213
-125.798735,359,408.759356,True,False,1214
-357.556976,158,408.880668,True,False,1215
-319.446683,215,409.049531,True,False,1216
-329.409835,229,409.215118,True,False,1217
647.125278,605,409.653884,True,False,1218
-147.286504,311,409.877991,True,False,1219
-287.98888,241,410.072588,True,False,1220
-385.763237,369,411.243165,True,False,1221
-308.499356,293,411.455907,True,False,1222
186.063877,474,411.789016,True,False,1223
-252.78399,281,411.983791,True,False,1224
-204.246973,472,412.314427,True,False,1225
-393.335723,210,412.463639,True,False,1226
-528.749025,294,413.565674,True,False,1227
-282.189833,363,413.822045,True,False,1228
-715.204962,327,414.073765,True,False,1229
-271.985241,286,414.291728,True,False,1230
-358.456368,346,414.561506,True,False,1231
-134.104759,332,414.794088,True,False,1232
-185.105553,298,415.899156,True,False,1233
-238.202825,271,416.121779,True,False,1234
0.136889,404,416.403309,True,False,1235
-330.820058,233,416.564346,True,False,1236
-124.976273,335,416.79401,True,False,1237
-360.21299,166,416.909089,True,False,1238
-368.032654,103,416.982106,True,False,1239
-472.952927,156,417.092182,True,False,1240
126.991419,449,418.326789,True,False,1241
-198.081441,282,418.522175,True,False,1242
-283.083682,345,418.763097,True,False,1243
-349.308218,297,418.974996,True,False,1244
-373.069957,187,419.109934,True,False,1245
-461.407255,117,419.19313,True,False,1246
-279.224214,259,419.376622,True,False,1247
404.032513,545,420.671287,True,False,1248
499.872785,608,421.095224,True,False,1249
-427.584924,285,421.295849,True,False,1250
-490.281998,286,421.499376,True,False,1251
-409.346335,193,421.637102,True,False,1252
-265.672594,281,421.834392,True,False,1253
75.926735,474,423.056458,True,False,1254
0.27799,392,423.335554,True,False,1255
-445.420133,150,423.443564,True,False,1256
1228.226723,809,424.011956,True,False,1257
-353.639354,114,424.093764,True,False,1258
-398.135129,197,424.233324,True,False,1259
-349.41607,133,424.327483,True,False,1260
-216.376888,323,425.489563,True,False,1261
267.0789,508,425.853026,True,False,1262
2320.253742,963,426.542872,True,False,1263
-83.617613,410,427.72647,True,False,1264
165.497604,477,428.06415,True,False,1265
-242.680886,343,428.306256,True,False,1266
2719.124744,942,428.973209,True,False,1267
24.455531,468,430.236465,True,False,1268
-204.528101,320,430.474844,True,False,1269
2069.655002,924,431.160082,True,False,1270
1265.459678,833,432.670995,True,False,1271
-402.172513,191,432.804033,True,False,1272
2236.582572,904,433.436508,True,False,1273
-351.643792,91,433.502029,True,False,1274
25.792892,432,433.806963,True,False,1275
-266.849064,260,434.922132,True,False,1276
-313.531399,384,435.202494,True,False,1277
-646.037221,217,435.37562,True,False,1278
789.196963,652,435.825864,True,False,1279
528.080672,584,436.250711,True,False,1280
-258.078362,357,437.45484,True,False,1281
-321.472299,254,437.634518,True,False,1282
-355.849199,97,437.703006,True,False,1283
2.849507,620,438.140196,True,False,1284
-484.048665,284,438.339722,True,False,1285
-146.856911,373,438.60296,True,False,1286
-68.158693,486,439.86463,True,False,1287
-282.445384,256,440.098424,True,False,1288
577.451301,609,440.535965,True,False,1289
-679.342623,374,440.806879,True,False,1290
-341.691527,93,440.87327,True,False,1291
-354.255233,411,441.168821,True,False,1292
-395.222271,179,442.38002,True,False,1293
-494.011454,219,442.539345,True,False,1294
-290.427542,277,442.738345,True,False,1295
516.275446,600,443.161809,True,False,1296
48.409224,460,443.487241,True,False,1297
-354.562365,95,443.555443,True,False,1298
-373.315578,111,443.63518,True,False,1299
3.093356,458,446.807974,True,False,1300
479.347485,560,447.254372,True,False,1301
149.857984,481,447.596089,True,False,1302
409.149849,626,448.066603,True,False,1303
-363.599223,127,449.079314,True,False,1304
-383.968048,355,449.334833,True,False,1305
-65.235576,417,449.647658,True,False,1306
132.14043,473,449.996826,True,False,1307
-451.183361,172,450.122043,True,False,1308
-48.544889,375,450.392557,True,False,1309
118.606024,462,451.640279,True,False,1310
-390.356267,240,451.812058,True,False,1311
-61.205001,407,452.100322,True,False,1312
-61.057095,377,452.368645,True,False,1313
-383.429714,170,452.488242,True,False,1314
-17.690931,411,452.778765,True,False,1315
52.746288,447,454.048107,True,False,1316
-1.442109,406,454.350162,True,False,1317
-242.959691,335,454.598148,True,False,1318
-529.053409,224,454.757364,True,False,1319
-6.775434,406,455.048325,True,False,1320
2127.223249,941,456.632152,True,False,1321
-233.822417,384,456.90858,True,False,1322
-132.852069,419,457.240289,True,False,1323
-26.725692,386,457.511259,True,False,1324
1555.695377,826,459.109683,True,False,1325
-351.485713,210,459.257708,True,False,1326
608.218418,608,459.685383,True,False,1327
14.164196,416,459.978833,True,False,1328
685.486372,791,461.472571,True,False,1329
39.808216,458,461.792197,True,False,1330
547.992349,607,462.222712,True,False,1331
-201.455276,338,462.464458,True,False,1332
-353.079641,110,462.539779,True,False,1333
220.897267,455,463.778284,True,False,1334
55.845316,419,464.106947,True,False,1335
-497.097016,243,464.281687,True,False,1336
-171.21935,329,464.518819,True,False,1337
-28.203951,398,464.803935,True,False,1338
-442.647843,173,464.928769,True,False,1339
-136.89063,409,466.152337,True,False,1340
-21.19451,414,466.450684,True,False,1341
-56.672042,418,466.751855,True,False,1342
2013.29193,837,467.357479,True,False,1343
452.170827,815,468.843529,True,False,1344
402.795835,534,469.235033,True,False,1345
158.935846,495,469.59076,True,False,1346
-164.953641,311,470.712655,True,False,1347
-135.358775,542,471.107363,True,False,1348
362.606822,590,471.543452,True,False,1349
-48.026504,442,471.847488,True,False,1350
3550.619928,1109,473.589427,True,False,1351
-413.33952,123,473.676856,True,False,1352
76.475093,453,474.008498,True,False,1353
-80.23831,377,474.276048,True,False,1354
1088.086084,644,475.668253,True,False,1355
120.420654,452,475.993633,True,False,1356
1881.509294,970,476.697226,True,False,1357
119.155951,446,477.94258,True,False,1358
-36.707239,642,478.38683,True,False,1359
-365.063748,130,478.47729,True,False,1360
-163.324272,471,478.801987,True,False,1361
-289.333118,245,478.978436,True,False,1362
376.172777,553,480.28437,True,False,1363
815.828752,616,480.718156,True,False,1364
-126.209919,450,481.026979,True,False,1365
1643.748286,779,481.575658,True,False,1366
-532.541827,152,482.585898,True,False,1367
128.832163,522,482.966759,True,False,1368
-499.621232,174,483.093647,True,False,1369
319.489132,635,483.556995,True,False,1370
-320.253268,465,483.886853,True,False,1371
520.936125,569,485.208437,True,False,1372
52.124351,443,485.523883,True,False,1373
148.935454,587,485.939767,True,False,1374
-478.785188,587,486.354892,True,False,1375
-483.789432,284,487.493155,True,False,1376
1468.593829,890,488.200992,True,False,1377
434.349151,557,488.604323,True,False,1378
1435.457278,827,490.134812,True,False,1379
-341.778882,143,490.238281,True,False,1380
-97.460975,725,490.762043,True,False,1381
-389.793157,154,490.872508,True,False,1382
738.098397,650,492.258868,True,False,1383
-503.273235,121,492.356747,True,False,1384
-373.053235,163,492.476624,True,False,1385
-430.167041,282,492.674592,True,False,1386
-327.491179,270,492.866591,True,False,1387
852.996697,1198,494.653021,True,False,1388
-587.631405,245,494.829916,True,False,1389
-203.022893,850,495.470348,True,False,1390
-292.205384,413,495.758283,True,False,1391
771.043418,711,497.165379,True,False,1392
1886.611803,894,497.798116,True,False,1393
232.289781,741,498.319895,True,False,1394
-329.239928,101,498.395189,True,False,1395
1000.365601,696,499.83954,True,False,1396
150.461582,709,500.35922,True,False,1397
-385.965997,101,500.432825,True,False,1398
-72.923489,362,500.692215,True,False,1399
8.093872,581,505.013126,True,False,1400
-250.573932,326,505.279382,True,False,1401
-62.162744,388,505.558622,True,False,1402
-360.541259,104,505.644283,True,False,1403
2457.584501,1140,507.422097,True,False,1404
-61.320153,414,507.754282,True,False,1405
2866.458251,1072,508.497128,True,False,1406
328.406881,595,509.826676,True,False,1407
1175.109867,819,510.428822,True,False,1408
-101.635447,414,510.718562,True,False,1409
-9.568029,401,511.003873,True,False,1410
58.415241,421,512.238382,True,False,1411
-464.74646,140,512.339912,True,False,1412
-108.077949,416,512.63955,True,False,1413
-361.522906,222,512.801174,True,False,1414
-391.060132,291,513.012507,True,False,1415
-387.024305,159,513.128307,True,False,1416
-318.569725,679,514.521429,True,False,1417
-125.877984,397,514.806335,True,False,1418
-387.552924,227,514.974456,True,False,1419
-344.05049,331,515.212344,True,False,1420
-356.562543,270,515.405905,True,False,1421
-150.13624,382,515.681328,True,False,1422
-58.277119,408,516.884423,True,False,1423
1527.643487,959,517.57039,True,False,1424
-364.469823,356,517.827446,True,False,1425
12.176569,442,518.14719,True,False,1426
-292.158701,316,519.300152,True,False,1427
-387.890717,151,519.413231,True,False,1428
-197.342227,405,519.701543,True,False,1429
-453.652956,131,519.794844,True,False,1430
32.167983,421,520.096449,True,False,1431
-347.017159,219,520.257049,True,False,1432
-62.249936,410,520.550809,True,False,1433
138.90766,462,521.786724,True,False,1434
-126.460866,382,522.064147,True,False,1435
-320.426421,99,522.136432,True,False,1436
-556.604019,230,522.302223,True,False,1437
198.523874,514,522.676276,True,False,1438
-538.94177,240,522.846871,True,False,1439
-37.101223,388,524.054972,True,False,1440
-460.812615,194,524.196089,True,False,1441
