#{"t_start": 1749136034.8916173, "env_id": "None"}
r,l,t,terminated,truncated,episode_count
-322.672745,191,125.800591,True,False,361
-77.515365,306,126.026318,True,False,362
-147.992642,274,126.228531,True,False,363
-255.26444,93,126.297073,True,False,364
73.21727,348,126.553662,True,False,365
-255.81745,128,127.59831,True,False,366
-61.602277,309,127.832511,True,False,367
-130.759893,259,128.024728,True,False,368
-279.65453,141,128.129045,True,False,369
-242.109054,84,128.191375,True,False,370
-190.725555,239,128.367845,True,False,371
-37.384292,368,128.643406,True,False,372
-269.910746,226,128.808824,True,False,373
63.874786,363,129.986266,True,False,374
-304.829035,192,130.123952,True,False,375
-211.461879,247,130.304213,True,False,376
-52.022983,330,130.559386,True,False,377
-227.682469,271,130.783612,True,False,378
-104.851911,329,131.032446,True,False,379
-371.893205,250,131.21195,True,False,380
261.754647,412,132.396182,True,False,381
162.530328,415,132.702798,True,False,382
208.429936,419,133.004601,True,False,383
-377.3831,166,133.122416,True,False,384
-243.525058,139,133.223811,True,False,385
-237.643334,152,133.334558,True,False,386
13.090386,358,133.621238,True,False,387
166.54289,380,133.941692,True,False,388
-252.841992,160,135.035022,True,False,389
258.084757,438,135.356879,True,False,390
172.042814,388,135.643613,True,False,391
-286.655378,120,135.732242,True,False,392
-302.380005,133,135.830564,True,False,393
-69.590779,310,136.0594,True,False,394
-317.554681,142,136.163688,True,False,395
-149.87393,267,136.361009,True,False,396
-398.713474,220,137.455263,True,False,397
-14.526035,374,137.737678,True,False,398
-193.746149,243,137.916864,True,False,399
-189.306148,207,138.509284,True,False,400
-61.925628,299,138.754508,True,False,401
216.275352,424,139.062346,True,False,402
-266.409348,164,139.180809,True,False,403
-234.371015,123,139.27052,True,False,404
173.515637,377,140.453523,True,False,405
-325.365297,203,140.601377,True,False,406
125.696877,373,140.870484,True,False,407
464.022974,474,141.214039,True,False,408
-231.547029,148,141.323619,True,False,409
-133.797286,254,141.509462,True,False,410
-246.608263,206,141.659631,True,False,411
2.59249,301,142.833027,True,False,412
-245.036511,185,142.987466,True,False,413
15.867809,316,143.24642,True,False,414
-47.227462,313,143.585513,True,False,415
-196.093392,201,143.73338,True,False,416
-233.340248,193,143.875441,True,False,417
-80.118615,288,144.08747,True,False,418
52.37189,334,144.346544,True,False,419
97.399307,355,145.533507,True,False,420
12.152245,344,145.79816,True,False,421
-153.643227,281,146.010692,True,False,422
-227.546915,133,146.107068,True,False,423
326.667132,423,146.411831,True,False,424
-271.442929,110,146.492799,True,False,425
-119.196836,310,146.717601,True,False,426
330.758658,433,147.950943,True,False,427
-336.319246,136,148.049258,True,False,428
-204.107671,299,148.266714,True,False,429
-126.353757,242,148.441881,True,False,430
-218.956435,177,148.570688,True,False,431
-91.339954,263,148.789472,True,False,432
596.183083,482,149.148045,True,False,433
-264.813805,266,150.276876,True,False,434
-59.856486,273,150.47848,True,False,435
-129.088625,263,150.673085,True,False,436
-223.149909,213,150.831047,True,False,437
-318.366782,234,151.004022,True,False,438
74.925944,345,151.258739,True,False,439
267.563573,401,151.554331,True,False,440
-191.782707,65,151.602717,True,False,441
-274.424877,97,151.674323,True,False,442
-250.376033,135,152.722004,True,False,443
-211.607828,215,152.883621,True,False,444
-9.047653,303,153.107556,True,False,445
-153.027624,226,153.272996,True,False,446
-208.831945,158,153.389782,True,False,447
158.642733,372,153.666873,True,False,448
77.361678,335,153.912898,True,False,449
-228.389912,136,154.013433,True,False,450
-165.478895,263,155.119754,True,False,451
97.695021,341,155.422875,True,False,452
-205.468028,82,155.482024,True,False,453
-189.473132,176,155.609792,True,False,454
-277.42343,225,155.77669,True,False,455
-55.203327,285,155.984472,True,False,456
380.054788,431,156.301031,True,False,457
-40.06471,276,156.504431,True,False,458
-156.574741,219,157.587358,True,False,459
-90.466682,247,157.784882,True,False,460
-277.576943,107,157.878119,True,False,461
-232.859405,143,157.987478,True,False,462
376.830307,429,158.329521,True,False,463
-110.604786,252,158.511147,True,False,464
-226.926191,238,158.714554,True,False,465
-202.062892,156,158.823629,True,False,466
-224.02031,194,158.963847,True,False,467
29.655623,314,160.090095,True,False,468
-3.086851,295,160.30429,True,False,469
-253.140234,174,160.431056,True,False,470
10.594976,310,160.655091,True,False,471
-241.659702,134,160.749599,True,False,472
-409.824957,217,160.912323,True,False,473
-273.641373,149,161.020865,True,False,474
-309.064032,116,161.105319,True,False,475
236.235988,384,161.382197,True,False,476
-74.287823,267,162.501053,True,False,477
-8.370547,301,162.744509,True,False,478
-207.96566,139,162.843087,True,False,479
-340.469798,155,162.955028,True,False,480
-129.396687,226,163.119652,True,False,481
28.683179,300,163.341372,True,False,482
-166.190104,155,163.467294,True,False,483
-237.560576,227,163.636373,True,False,484
-174.084206,226,163.817888,True,False,485
212.003876,372,165.023842,True,False,486
-207.86683,183,165.157191,True,False,487
153.584627,353,165.413446,True,False,488
-149.311182,220,165.571032,True,False,489
-73.643255,262,165.762473,True,False,490
46.587359,337,166.005727,True,False,491
32.057807,324,166.240347,True,False,492
-61.325059,277,167.379263,True,False,493
-248.175285,124,167.46921,True,False,494
-181.729164,188,167.609279,True,False,495
325.320622,413,167.912596,True,False,496
-231.445758,161,168.027658,True,False,497
488.903868,458,168.355715,True,False,498
-300.329936,105,168.430354,True,False,499
342.93408,415,170.711518,True,False,500
470.318633,443,172.034646,True,False,501
-248.372288,88,172.099926,True,False,502
522.287979,453,172.426798,True,False,503
71.521831,340,172.675741,True,False,504
-188.012178,219,172.838813,True,False,505
-128.903065,216,172.997251,True,False,506
121.51819,341,173.241794,True,False,507
97.922703,322,174.427155,True,False,508
-323.982446,182,174.562009,True,False,509
-264.683486,152,174.675151,True,False,510
-259.664856,267,174.872742,True,False,511
371.287867,413,175.175481,True,False,512
170.642937,355,175.43505,True,False,513
-52.046006,296,175.651835,True,False,514
-6.792279,294,176.811943,True,False,515
-196.479874,85,176.874639,True,False,516
-66.749059,282,177.082574,True,False,517
-83.1604,271,177.281561,True,False,518
-239.255,147,177.390365,True,False,519
-215.620455,175,177.519906,True,False,520
260.013245,377,177.800885,True,False,521
-239.659377,193,177.943406,True,False,522
-16.183651,284,178.153135,True,False,523
184.460986,359,179.361142,True,False,524
218.459959,368,179.632412,True,False,525
-238.971864,125,179.724407,True,False,526
-134.288228,244,179.903984,True,False,527
228.565607,365,180.170436,True,False,528
-21.021142,313,180.401195,True,False,529
-232.444436,181,180.534232,True,False,530
-255.111378,82,180.5949,True,False,531
486.97336,442,181.858135,True,False,532
-206.455967,225,182.040676,True,False,533
-184.393615,205,182.190924,True,False,534
-195.223006,111,182.272651,True,False,535
127.513163,360,182.564975,True,False,536
-240.397499,223,182.734508,True,False,537
190.94379,364,183.000362,True,False,538
-89.897347,274,184.316017,True,False,539
232.294114,367,184.612233,True,False,540
-9.244215,293,184.827779,True,False,541
59.967818,319,185.118503,True,False,542
-11.590948,295,185.330028,True,False,543
177.978938,347,185.581706,True,False,544
189.700229,350,185.832768,True,False,545
-175.706855,203,186.908628,True,False,546
-134.662248,232,187.092423,True,False,547
-219.238826,147,187.22211,True,False,548
-102.595057,252,187.453553,True,False,549
-127.646098,236,187.625824,True,False,550
-183.823083,170,187.75339,True,False,551
-96.863433,242,187.933706,True,False,552
164.415545,357,188.193803,True,False,553
48.293926,303,189.350316,True,False,554
-166.165052,171,189.540672,True,False,555
-181.39246,162,189.659009,True,False,556
29.684892,293,189.874478,True,False,557
180.277357,351,190.133003,True,False,558
97.183578,319,190.366935,True,False,559
668.308582,480,190.71539,True,False,560
-223.058423,129,190.808745,True,False,561
29.359438,310,191.946722,True,False,562
75.731198,308,192.169684,True,False,563
-197.795478,199,192.311823,True,False,564
421.270252,418,192.615482,True,False,565
-194.927369,159,192.73278,True,False,566
-183.202452,191,192.871199,True,False,567
40.252884,287,193.078804,True,False,568
-170.123479,188,193.214979,True,False,569
-153.15133,198,194.512591,True,False,570
-71.4788,267,194.706357,True,False,571
-192.622947,136,194.804249,True,False,572
33.112289,286,195.010072,True,False,573
-177.038027,183,195.140713,True,False,574
-281.86646,138,195.241141,True,False,575
30.663368,302,195.460952,True,False,576
169.353887,340,195.706135,True,False,577
39.427517,301,197.043652,True,False,578
116.516346,315,197.303802,True,False,579
574.595198,453,197.728086,True,False,580
-197.676935,139,197.853075,True,False,581
131.199488,323,198.11827,True,False,582
-212.80259,227,198.286119,True,False,583
-177.077734,197,198.432133,True,False,584
-217.992348,165,198.554137,True,False,585
-142.968181,209,199.645905,True,False,586
-212.008259,142,199.764238,True,False,587
-11.021878,266,200.000751,True,False,588
-161.609746,147,200.1054,True,False,589
118.107084,318,200.369244,True,False,590
-229.737884,136,200.466889,True,False,591
-202.0347,129,200.583118,True,False,592
401.457768,413,200.897187,True,False,593
-322.520447,143,201.001168,True,False,594
-210.772468,130,201.097671,True,False,595
-243.24227,126,201.191729,True,False,596
170.103454,365,202.395633,True,False,597
-19.716784,287,202.63444,True,False,598
615.449216,463,203.021676,True,False,599
122.385235,333,204.438242,True,False,600
-81.840748,239,204.630288,True,False,601
-158.563439,208,204.785826,True,False,602
341.596306,382,205.980695,True,False,603
105.048366,336,206.228888,True,False,604
-203.496894,82,206.290311,True,False,605
-173.583243,150,206.40109,True,False,606
-355.944971,186,206.53957,True,False,607
31.137997,292,206.753273,True,False,608
-159.055766,172,206.880704,True,False,609
31.879803,277,207.083739,True,False,610
438.195396,412,208.285815,True,False,611
-157.282168,157,208.402705,True,False,612
75.93545,292,208.623574,True,False,613
-236.471979,230,208.795701,True,False,614
143.975314,319,209.034636,True,False,615
142.858965,339,209.314686,True,False,616
-18.947508,285,209.52059,True,False,617
2.286337,283,209.725658,True,False,618
47.018669,298,210.835361,True,False,619
-134.055591,230,211.031336,True,False,620
307.289091,368,211.297625,True,False,621
78.750049,332,211.538451,True,False,622
-166.992997,167,211.658769,True,False,623
241.417437,349,211.916006,True,False,624
-136.611022,219,212.073414,True,False,625
-105.980717,212,212.226682,True,False,626
-41.426336,262,213.371249,True,False,627
69.421617,289,213.582155,True,False,628
-235.960807,97,213.655671,True,False,629
-142.214652,203,213.816751,True,False,630
-131.562105,179,213.948164,True,False,631
122.455318,299,214.164126,True,False,632
-168.048127,213,214.316726,True,False,633
-188.664529,141,214.420318,True,False,634
-277.907803,105,214.497046,True,False,635
-78.827487,260,214.685485,True,False,636
-96.820012,229,215.762794,True,False,637
-100.509741,237,215.934405,True,False,638
302.645158,366,216.199724,True,False,639
-293.676404,120,216.28526,True,False,640
-132.817741,206,216.433863,True,False,641
146.712945,336,216.677794,True,False,642
-182.515559,178,216.806928,True,False,643
-170.027805,139,216.908499,True,False,644
-73.403165,246,218.073874,True,False,645
148.179629,323,218.310109,True,False,646
-85.250339,203,218.476516,True,False,647
-112.011589,180,218.607405,True,False,648
76.451265,363,218.871571,True,False,649
-219.564615,104,218.946531,True,False,650
-227.538425,183,219.079181,True,False,651
-97.141997,219,219.23731,True,False,652
225.086943,360,219.497315,True,False,653
265.845595,405,220.70003,True,False,654
170.490441,357,220.963629,True,False,655
259.328906,364,221.222814,True,False,656
-42.312982,280,221.425584,True,False,657
-201.579007,117,221.510831,True,False,658
